id,text,category,severity,sentiment,qr_type
FB-07919,Saya batalkan bayar QRIS di Masjid Al-Ikhlas karena nama rekening tujuan pada QRIS resminya mencurigakan atas nama rekening pribadi DEWI SARTIKA PRIVATE.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07920,"Kena pungutan liar surcharge Rp2.000 saat transaksi QRIS di kotak amal masjid Kedai Mie Aceh, mohon ditertibkan merchant nakal ini.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07921,Stiker QRIS fisik toko Warung Nasi Bu Imas sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07922,Saya tadi langsung menutup aplikasi setelah klik bayar QRIS di Minimarket Barokah sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07923,Tadi waktu saya sedang melakukan proses pembayaran scan QRIS di meja kasir Kedai Mie Aceh rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya tetapi saya tidak yakin apa yang sebenarnya terjadi.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07924,"Tolong dicek min, stiker QR code di akrilik meja Masjid Al-Ikhlas ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07925,QRIS fisik di gerobak Es Teh Nusantara rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07926,Stiker QRIS fisik di booth bazar Counter Pulsa Cell sudah sobek parah pada bagian pola deteksi sehingga kamera HP tidak bisa scan sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07927,"Nominal belanjaan Rp35.000 saya bayar dengan scan barcode QRIS di kasir Minimarket Barokah, semua detail informasi pembayaran QRIS cocok dan kasir langsung menyerahkan nota lunas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07928,Toko fisik Warung Nasi Bu Imas berada di Bekasi tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu rekening pribadi BAMBANG HERMANTO bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07929,"Kasir di Barbershop Bro & Co mengenakan biaya tambahan admin Rp1.000 saat bayar pakai QRIS statis, padahal aturan Bank Indonesia melarang keras surcharge QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07930,"Pungutan biaya tambahan tidak resmi oleh kasir Es Teh Nusantara saat transaksi QRIS manual, ada mark up harga dari struk belanja.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07931,"Kasir di RM Padang Murah mengenakan biaya tambahan admin Rp1.000 saat bayar pakai QRIS statis, padahal aturan Bank Indonesia melarang keras surcharge QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07932,Penjual di Soto Ayam Lamongan Cak Har meminta saya melebihkan uang saat input nominal QRIS dengan alasan biaya administrasi jika bayar nontunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07933,Hati-hati stiker barcode QRIS fisik di akrilik meja Toko Sembako Berkah Makassar sengaja ditimpa stiker tempelan palsu lain oleh oknum penipu!,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07934,"Cek mutasi setelah transaksi QRIS di Counter Pulsa Cell, nominal pembayaran pas dengan yang saya ketik, tidak ada biaya potongan dan pembayaran QRIS selesai aman sentosa.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07935,"Pas saya raba akrilik barcode di gerobak jualan Laundry Kilat 99, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07936,"Kasir toko Toko Sembako Berkah enggan melayani scan QRIS dan beralasan kasir lagi malas mengecek HP, pembeli dipaksa bayar cash.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07937,"Kasir di Ayam Geprek Juara mengenakan biaya tambahan admin Rp1.000 saat bayar pakai QRIS statis, padahal aturan Bank Indonesia melarang keras surcharge QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07938,"Di Counter Pulsa Cell Jakarta, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07939,Penjual di Sate Madura Cak Sholeh meminta saya melebihkan uang saat input nominal QRIS dengan alasan biaya administrasi jika bayar nontunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07940,Kasir di gerai Kopi Kenangan Senja menahan barang belanjaan dengan sikap mencurigai pembeli secara tidak sopan padahal bukti transaksi sukses sudah saya perlihatkan.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07941,"Saya tadi langsung scan kode QRIS yang tersedia di meja kasir Bakso Pak Kumis, namun setelah pembayaran berhasil saya melihat detail penerimanya bernama WARUNG PALSU 99 yang tidak dikenal toko.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07942,Toko fisik Soto Ayam Lamongan Cak Har berada di Makassar tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu DEWI SARTIKA PRIVATE bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07943,"Pungutan biaya tambahan tidak resmi oleh kasir Apotek Sehat Sejahtera saat transaksi QRIS manual, ada mark up harga dari struk belanja.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07944,"Pembeli dipersulit saat mau bayar QRIS di Toko Sembako Berkah, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07945,QRIS fisik di gerobak RM Padang Murah rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07946,Stiker QRIS fisik toko RM Padang Murah sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07947,Sikap staf kasir di kaca kasir Minimarket Barokah sangat tidak sopan dan menolak scan QRIS dengan alasan sinyal toko jelek padahal koneksi internet lancar.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07948,"QRIS fisik di booth bazar Laundry Kilat 99 jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07949,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Soto Ayam Lamongan Cak Har, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07950,"Tolong dicek min, stiker QR code di akrilik meja Toko Sembako Berkah ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07951,Hati-hati stiker barcode QRIS fisik di kedai kopi Toko Sembako Berkah Bekasi sengaja ditimpa stiker tempelan palsu lain oleh oknum penipu!,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07952,"Pungutan biaya tambahan tidak resmi oleh kasir Apotek Sehat Sejahtera saat transaksi QRIS manual, ada mark up harga dari struk belanja.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07953,"Kena pungutan liar surcharge Rp2.000 saat transaksi QRIS di meja kasir Toko Sembako Berkah, mohon ditertibkan merchant nakal ini.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07954,Tadi mbak kasir di Es Teh Nusantara sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07955,Total belanja 45 ribu tapi pas discan kasir Kopi Kenangan Senja menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07956,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Sate Madura Cak Sholeh, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07957,"Pelayanan kasir sangat buruk, malah memarahi pelanggan yang tidak membawa uang tunai saat mau bayar lewat QRIS.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07958,Stiker QRIS fisik toko Warung Nasi Bu Imas sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07959,Tadi mbak kasir di Apotek Sehat Sejahtera sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07960,"Pembeli dipersulit saat mau bayar QRIS di Ayam Geprek Juara, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07961,"Ada tambahan biaya seribu rupiah dari harga aslinya saat transaksi menggunakan QRIS di RM Padang Murah, kasir bilang untuk biaya admin QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07962,"Pas saya raba akrilik barcode di akrilik meja Warung Nasi Bu Imas, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07963,"Ada stiker QRIS ganda mencurigakan di etalase kasir Ayam Geprek Juara, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07964,"Tidak ada masalah sama sekali saat transaksi QRIS di Bakso Pak Kumis, barcode bersih terlindung akrilik, pembayaran lancar dan bukti bayar resmi QRIS langsung keluar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07965,QRIS fisik di gerobak Masjid Al-Ikhlas rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07966,"Saya membeli makanan di warung makan Kedai Mie Aceh dan membayar menggunakan QRIS seperti biasanya, nominal yang harus dibayar pas sesuai harga, transaksi berhasil dalam beberapa detik dan bukti pembayaran QRIS langsung muncul di aplikasi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07967,"Jangan scan QRIS di kotak amal masjid Laundry Kilat 99, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07968,Toko Kopi Kenangan Senja di Medan mengenakan biaya charge tambahan sebesar Rp2.000 khusus untuk setiap transaksi yang menggunakan QRIS statis.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07969,"Kasir ramah menunjukkan barcode QRIS di meja Bengkel Motor Jaya, nominal pembayaran saya input pas Rp50.000 tanpa biaya admin dan notifikasi uang masuk QRIS langsung berbunyi di soundbox kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07970,"Transaksi QRIS berhasil diproses seketika di Kedai Mie Aceh, kasir mengecek terminal soundbox QRIS dan nominal uang masuk cocok dengan pesanan tanpa kendala.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07971,Saya batalkan bayar QRIS di Sate Madura Cak Sholeh karena nama rekening tujuan pada QRIS resminya mencurigakan atas nama rekening pribadi rekening DANA 0812988xxx.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07972,"Proses pembayaran QRIS statis berlangsung sangat cepat tanpa kendala apapun di kotak amal masjid Ayam Geprek Juara, struk dan bukti transfer digital QRIS tersimpan rapi di aplikasi LinkAja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07973,"Pelayanan kasir sangat buruk, malah memarahi pelanggan yang tidak membawa uang tunai saat mau bayar lewat QRIS.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07974,"Proses pembayaran QRIS statis berlangsung sangat cepat tanpa kendala apapun di stand minuman Soto Ayam Lamongan Cak Har, struk dan bukti transfer digital QRIS tersimpan rapi di aplikasi GoPay.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07975,Toko Counter Pulsa Cell di Semarang mengenakan biaya charge tambahan sebesar Rp2.000 khusus untuk setiap transaksi yang menggunakan QRIS statis.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07976,"Proses pembayaran QRIS sebenarnya sudah selesai di layar HP saya, cuma saya merasa agak bingung saja dengan detail tampilan konfirmasi QRIS yang muncul di toko Minimarket Barokah.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07977,"Pas saya raba akrilik barcode di counter pembayaran Barbershop Bro & Co, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07978,Saya batalkan bayar QRIS di Kedai Mie Aceh karena nama rekening tujuan pada QRIS resminya mencurigakan atas nama rekening pribadi DEWI SARTIKA PRIVATE.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07979,"Di Ayam Geprek Juara Semarang, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07980,Kasir di gerai Es Teh Nusantara menahan barang belanjaan dengan sikap mencurigai pembeli secara tidak sopan padahal bukti transaksi sukses sudah saya perlihatkan.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07981,"Transaksi QRIS berhasil diproses seketika di Warung Nasi Bu Imas, kasir mengecek terminal soundbox QRIS dan nominal uang masuk cocok dengan pesanan tanpa kendala.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07982,"Tadi bayar pakai QRIS statis di akrilik meja Kopi Kenangan Senja, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07983,"Ada tambahan biaya seribu rupiah dari harga aslinya saat transaksi menggunakan QRIS di Barbershop Bro & Co, kasir bilang untuk biaya admin QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07984,"Pelayanan kasir sangat buruk, malah memarahi pelanggan yang tidak membawa uang tunai saat mau bayar lewat QRIS.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07985,QRIS toko Ayam Geprek Juara dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah RUDI HARTONO REK.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07986,"Proses pembayaran QRIS statis berlangsung sangat cepat tanpa kendala apapun di warung makan Sate Madura Cak Sholeh, struk dan bukti transfer digital QRIS tersimpan rapi di aplikasi OVO.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07987,"Pas saya raba akrilik barcode di kaca kasir Kedai Mie Aceh, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07988,Akrilik meja tempat barcode QRIS di Laundry Kilat 99 banyak goresan lecet parah sampai pola matriks QRIS-nya hilang sebagian.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07989,"Stiker barcode QRIS di meja kasir Masjid Al-Ikhlas tampak asli dan bersih, tetapi saat saya scan nama merchant di aplikasi BRImo muncul nama perorangan rekening pribadi AGUS SETIAWAN.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07990,"Barcode QRIS fisik di Soto Ayam Lamongan Cak Har kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07991,"Stiker barcode QRIS di meja kasir Soto Ayam Lamongan Cak Har tampak asli dan bersih, tetapi saat saya scan nama merchant di aplikasi GoPay muncul nama perorangan rekening pribadi AGUS SETIAWAN.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07992,"Tadi bayar pakai QRIS statis di kedai kopi Bengkel Motor Jaya, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07993,Stiker QRIS fisik toko Warung Nasi Bu Imas sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07994,"Resolusi cetakan stiker QRIS di kasir RM Padang Murah pecah dan buram, scanner HP tidak mampu mengunci titik fokus kode QR.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07995,Akrilik meja tempat barcode QRIS di Counter Pulsa Cell banyak goresan lecet parah sampai pola matriks QRIS-nya hilang sebagian.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07996,"Kayaknya tadi ada satu hal yang tidak biasa saat saya hendak membayar belanjaan menggunakan QRIS di Counter Pulsa Cell, namun saya tidak begitu memperhatikan secara detail sehingga saya ragu.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07997,"Pembeli dipersulit saat mau bayar QRIS di Barbershop Bro & Co, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07998,Tadi mbak kasir di Warung Nasi Bu Imas sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07999,"Pembeli dipersulit saat mau bayar QRIS di Martabak Bangka 88, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-08000,Total belanja 45 ribu tapi pas discan kasir Soto Ayam Lamongan Cak Har menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-08001,Toko fisik Toko Sembako Berkah berada di Makassar tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu rekening pribadi BAMBANG HERMANTO bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-08002,"Kayaknya tadi ada satu hal yang tidak biasa saat saya hendak membayar belanjaan menggunakan QRIS di Counter Pulsa Cell, namun saya tidak begitu memperhatikan secara detail sehingga saya ragu.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-08003,"Saya menemukan stiker QRIS tempelan penipu di kotak amal masjid Warung Nasi Bu Imas, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-08004,"Ada sedikit hal yang terasa tidak biasa waktu saya mencoba melakukan pembayaran QRIS di plang kasir Masjid Al-Ikhlas tadi siang, tampilannya agak berbeda dari biasanya dan saya ingin memastikan keamanannya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-08005,"Barcode QRIS statis di kasir Warung Nasi Bu Imas kusam dan pudar terkena terik matahari, autofocus kamera aplikasi GoPay gagal memindai.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-08006,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di RM Padang Murah, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-08007,Toko fisik Barbershop Bro & Co berada di Makassar tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu PENGUNDIAN RESMI ABAL bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-08008,Sikap staf kasir di meja barcode Apotek Sehat Sejahtera sangat tidak sopan dan menolak scan QRIS dengan alasan sinyal toko jelek padahal koneksi internet lancar.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-08009,"Ada stiker QRIS ganda mencurigakan di etalase kasir Es Teh Nusantara, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-08010,"Saya tadi bayar belanjaan pakai barcode QRIS tapi lupa melihat detail layarnya karena terburu-buru pergi, tolong bantu verifikasi apakah transaksi saya aman.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-08011,"Saya tadi bayar belanjaan pakai barcode QRIS tapi lupa melihat detail layarnya karena terburu-buru pergi, tolong bantu verifikasi apakah transaksi saya aman.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-08012,"Jangan scan QRIS di akrilik meja Kedai Mie Aceh, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-08013,Saya batalkan bayar QRIS di Ayam Geprek Juara karena nama rekening tujuan pada QRIS resminya mencurigakan atas nama rekening pribadi DEPOSIT PULSA ONLINE.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-08014,QRIS toko Ayam Geprek Juara dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah rekening pribadi BAMBANG HERMANTO.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-08015,"Stiker QRIS statis di kaca kasir Bengkel Motor Jaya mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-08016,"Pungutan biaya tambahan tidak resmi oleh kasir Bakso Pak Kumis saat transaksi QRIS manual, ada mark up harga dari struk belanja.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-08017,Hati-hati stiker barcode QRIS fisik di kaca kasir Bengkel Motor Jaya Malang sengaja ditimpa stiker tempelan palsu lain oleh oknum penipu!,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-08018,"Saya menemukan stiker QRIS tempelan penipu di tent card meja Counter Pulsa Cell, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
