text,category,severity
"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima identik dengan nama toko dan tidak ada kejanggalan, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Tadi mbak kasir di gerai Masjid Al-Ikhlas sempat mengucapkan sesuatu kepada saya saat saya sedang melakukan pemindaian barcode di meja depan, tetapi suaranya tidak terdengar jelas karena suasana toko yang ramai sehingga membuat saya agak bingung.",FEEDBACK_AMBIGU,MEDIUM
"Tolong dicek min, stiker QR code di akrilik meja RM Padang Murah ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Saya dipaksa kasir Barbershop Bro & Co bayar lebih Rp 1.000 dari total belanjaan karena menggunakan pembayaran QR code di meja kasir.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Saya tadi langsung menutup aplikasi perbankan saya setelah klik konfirmasi bayar di Laundry Kilat 99 sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya, apakah transaksi tersebut sudah beres?",FEEDBACK_AMBIGU,MEDIUM
"Ada sedikit hal yang terasa tidak biasa waktu saya mencoba melakukan pembayaran di plang kasir Ayam Geprek Juara tadi siang, tampilannya agak berbeda dari pengalaman saya biasanya dan saya merasa ragu meskipun tidak tahu apa penyebabnya.",FEEDBACK_AMBIGU,MEDIUM
"Permisi, Kurang paham sama sistemnya. tolong respon.",FEEDBACK_AMBIGU,MEDIUM
"Beli barang di Laundry Kilat 99 harganya 15.000, tapi kalau bayar pakai barcode QRIS disuruh nambah Rp 2.000 sama kasirnya, ini pungutan liar.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Barcode QRIS fisik di meja kasir Kedai Mie Aceh tergores benda tajam sangat parah, kamera HP berkali-kali mencoba selalu gagal baca kodenya.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Belanja di Warung Nasi Bu Imas bayar via QRIS bebas biaya tambahan surcharge, kasir ramah mengonfirmasi transaksi dengan senyum dan sopan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Permisi, Kenapa bisa begitu ya min? tolong dicek.",FEEDBACK_AMBIGU,MEDIUM
Pelayanan kasir di Martabak Bangka 88 arogan sekali dan memaksa pembeli nambah uang tunai Rp 2.000 dengan alasan biaya potong saldo QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Kasir di Bengkel Motor Jaya Bandung menolak pembayaran QRIS saya dengan alasan sinyal toko sedang gangguan dan memaksa harus bayar uang tunai pas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Akrilik stand QRIS di Kedai Mie Aceh pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Sangat puas bayar non-tunai di Warung Nasi Bu Imas, scan barcode QRIS langsung terbaca dalam 1 detik via Livin by Mandiri tanpa kendala dan tanpa biaya tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Awas ada stiker QRIS siluman di meja barcode Toko Sembako Berkah, stikernya dobel bertumpuk dan sangat mencurigakan.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Mohon bantuan informasi min terkait transaksi terakhir saya di Martabak Bangka 88, tadi koneksi internet ponsel saya sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya meskipun tidak ada pesan kesalahan yang muncul.",FEEDBACK_AMBIGU,MEDIUM
"Sebelum menekan tombol konfirmasi pembayaran QRIS di bengkel motor, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima justru tidak cocok dan memunculkan nama pribadi asing, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Stiker QRIS di Ayam Geprek Juara Medan ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Sebelum menekan tombol konfirmasi pembayaran QRIS di warung makan, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima cocok dan identik dengan plang nama toko di depan saya, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Pengalaman pembayaran QRIS di booth bazar Warung Nasi Bu Imas luar biasa aman dan nyaman, struk langsung tercetak dan nominal pembayaran tepat 35.000.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Waspada modus penempelan stiker palsu di booth bazar Apotek Sehat Sejahtera, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Pengalaman pembayaran QRIS di meja makan Soto Ayam Lamongan Cak Har luar biasa aman dan nyaman, struk langsung tercetak dan nominal pembayaran tepat 75.000.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Kasir di Laundry Kilat 99 Makassar memaksa saya membayar biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 75.000 pakai QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Nama merchant yang muncul di aplikasi setelah scan QRIS memang resmi atas nama gerai tersebut.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Awas ada stiker QRIS siluman di gerobak jualan Martabak Bangka 88, stikernya dobel bertumpuk dan sangat mencurigakan.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Sebelum menekan tombol konfirmasi pembayaran QRIS di toko pakaian, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima benar-benar sesuai dengan nama tempat usaha yang saya datangi, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Di kasir Laundry Kilat 99 Surabaya ada tulisan bayar QRIS kena biaya tambahan Rp 1.000 per transaksi, kasirnya bilang itu fee admin dari toko.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Akrilik QRIS di booth bazar Kedai Mie Aceh pecah dan retak melintang tepat di atas QR code, membuat aplikasi e-wallet tidak bisa membaca barcode.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Kasir di Minimarket Barokah Jakarta mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 15.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kondisi fisik QRIS di pintu masuk toko Warung Nasi Bu Imas sangat memprihatinkan, tintanya luntur kecokelatan dan sudut stikernya koyak sobek.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Penolakan sepihak transaksi QRIS di Warung Nasi Bu Imas, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Belanja di Kedai Mie Aceh bayar via QRIS bebas biaya tambahan surcharge, kasir ramah mengonfirmasi transaksi dengan senyum dan sopan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Penolakan sepihak transaksi QRIS di Bakso Pak Kumis, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Saat melakukan transaksi QRIS di meja kasir bengkel motor, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sesuai dengan nama usaha yang tertera di kasir.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima berbeda dengan nama toko tempat saya berbelanja, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Stiker QRIS di Toko Sembako Berkah Surabaya ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Scan QRIS di Minimarket Barokah selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Hati-hati stiker barcode QRIS fisik di kotak amal masjid Kedai Mie Aceh Jakarta sengaja ditimpa stiker tempelan palsu lain oleh oknum penipu!,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Penolakan sepihak transaksi QRIS di Ayam Geprek Juara, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"QRIS fisik di tent card meja Apotek Sehat Sejahtera dalam kondisi baik, namun ada perbedaan nama penerima di mana sistem menampilkan rekening pribadi HENDRA bukannya nama toko resmi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"QRIS fisik di kaca kasir Toko Sembako Berkah dalam kondisi baik, namun ada perbedaan nama penerima di mana sistem menampilkan rekening pribadi BAMBANG HERMANTO bukannya nama toko resmi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Jangan scan QRIS di etalase toko Masjid Al-Ikhlas, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir di Toko Sembako Berkah Tangerang menolak pembayaran QRIS saya dengan alasan sinyal toko sedang gangguan dan memaksa harus bayar uang tunai pas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Tadi mbak kasir di gerai Kedai Mie Aceh sempat mengucapkan sesuatu kepada saya saat saya sedang melakukan pemindaian barcode di meja depan, tetapi suaranya tidak terdengar jelas karena suasana toko yang ramai sehingga membuat saya agak bingung.",FEEDBACK_AMBIGU,MEDIUM
"Pas saya raba akrilik barcode di gerobak jualan Soto Ayam Lamongan Cak Har, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Toko RM Padang Murah menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 10.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Permukaan stiker QRIS di tent card meja Counter Pulsa Cell kotor kena tumpahan minyak dan noda hitam tebal sampai tidak bisa dipindai sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"QRIS fisik di kotak amal masjid Toko Sembako Berkah jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Penolakan sepihak transaksi QRIS di Bengkel Motor Jaya, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Saat melakukan transaksi QRIS di meja kasir laundry, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Entah kenapa transaksi pembayaran yang baru saja saya lakukan di Toko Sembako Berkah Bekasi terasa agak aneh dan membingungkan ketika selesai diproses, sehingga saya merasa ragu dan ingin meminta tolong pihak tim LaQris untuk membantu memeriksa status akun saya.",FEEDBACK_AMBIGU,MEDIUM
"Entah kenapa transaksi pembayaran yang baru saja saya lakukan di Toko Sembako Berkah Yogyakarta terasa agak aneh dan membingungkan ketika selesai diproses, sehingga saya merasa ragu dan ingin meminta tolong pihak tim LaQris untuk membantu memeriksa status akun saya.",FEEDBACK_AMBIGU,MEDIUM
Stiker barcode QRIS di meja kasir Bakso Pak Kumis sudah sobek parah di bagian tengah sampai kode matriksnya hilang dan gagal discan kamera ponsel.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Parah banget di Laundry Kilat 99, belanja 100.000 kalau bayar tunai harganya normal tapi kalau scan QRIS kasir naikin harga dan minta tambahan Rp 2.000.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Beli barang di Toko Berkah Jaya bayar non-tunai via QRIS. Pas dicek di konfirmasi transaksi, nama penerimanya benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Hati-hati stiker barcode QRIS fisik di tent card meja Counter Pulsa Cell Bandung sengaja ditimpa stiker tempelan palsu lain oleh oknum penipu!,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Kasir di RM Padang Murah Semarang mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 10.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kak, Tolong dicek ya min. ada tanggapan?",FEEDBACK_AMBIGU,MEDIUM
Kasir memarahi saya dan menuntut cas tambahan fee admin Rp 1.500 jika ingin melunasi tagihan 10.000 lewat scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Tadi saya bayar pakai QRIS di Boba Fresh Delight. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Proses pembayarannya sebenarnya terlihat sudah selesai di layar ponsel saya, cuma saya merasa agak bingung saja dengan alur tampilan konfirmasi yang muncul di toko Martabak Bangka 88 dan tidak yakin apakah perlu konfirmasi tambahan.",FEEDBACK_AMBIGU,MEDIUM
"Saya scan QRIS asli toko di Laundry Kilat 99, pas masuk halaman konfirmasi wondr by BNI nama pemilik merchant yang keluar adalah nama pribadi asing rekening DANA 0812988xxx.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Di Martabak Bangka 88 kasirnya judes banget dan pasang muka masam saat saya bilang mau bayar pakai QRIS di meja kasir.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Penolakan sepihak transaksi QRIS di Warung Nasi Bu Imas, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Di Soto Ayam Lamongan Cak Har Bandung, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tolong diganti stiker QRIS di Sate Madura Cak Sholeh Malang, warnanya sudah luntur dan pudar total terkena panas matahari sehingga barcode tidak terdeteksi.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saya cek teliti akrilik QRIS di Minimarket Barokah semuanya bersih, cuma nama merchant yang tertera di aplikasi e-wallet beda dengan nama toko tempat saya beli.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Stiker QRIS di meja kasir Bengkel Motor Jaya sangat rapi dan bersih, tidak ada biaya admin tambahan apapun, pelayanan kasir sangat profesional dan cepat.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Scan QRIS di Laundry Kilat 99 selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Tadi saya bayar pakai QRIS di Toko Buah Segar Mandiri. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Sebelum menekan tombol konfirmasi pembayaran QRIS di restoran padang, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima berbeda dari nama toko sehingga menimbulkan kecurigaan, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Pelayanan kasir di Minimarket Barokah arogan sekali dan memaksa pembeli nambah uang tunai Rp 2.000 dengan alasan biaya potong saldo QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Pengalaman pembayaran QRIS di kotak amal masjid Martabak Bangka 88 luar biasa aman dan nyaman, struk langsung tercetak dan nominal pembayaran tepat 15.000.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Beli barang di Masjid Al-Ikhlas harganya 15.000, tapi kalau bayar pakai barcode QRIS disuruh nambah Rp 2.000 sama kasirnya, ini pungutan liar.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Stiker QRIS di meja kasir Masjid Al-Ikhlas sangat rapi dan bersih, tidak ada biaya admin tambahan apapun, pelayanan kasir sangat profesional dan cepat.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saya barusan menyelesaikan transaksi pembayaran menggunakan QRIS di toko Masjid Al-Ikhlas, namun entah kenapa perasaan saya kurang tenang dan agak ragu apakah proses pembayarannya tadi sudah benar-benar selesai sesuai ketentuan sistem atau belum.",FEEDBACK_AMBIGU,MEDIUM
Kasir di Counter Pulsa Cell memungut biaya surcharge Rp 1.000 tanpa persetujuan untuk setiap pembayaran QR code.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Di Martabak Bangka 88 kasirnya judes banget dan pasang muka masam saat saya bilang mau bayar pakai QRIS di meja kasir.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Kasir di Toko Buah Segar Mandiri mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Kasir di Ayam Geprek Juara bersikeras meminta uang cas Rp 2.000 tambahan sambil melayani dengan ketus saat saya scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Saya keberatan karena belanja di Toko Sembako Berkah kena cas tambahan Rp 1.000 gara-gara bayar pakai QRIS bukannya uang tunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kondisi fisik QRIS di booth bazar Es Teh Nusantara sangat memprihatinkan, tintanya luntur kecokelatan dan sudut stikernya koyak sobek.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Di Bengkel Motor Jaya Jakarta, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tadi saya bayar pakai QRIS di Bakso Super Urat Mas Bejo. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saat melakukan transaksi QRIS di meja kasir toko buah, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Tidak ada tanda stiker palsu di booth bazar Warung Nasi Bu Imas, tapi detail merchant yang muncul di DANA mencurigakan karena mengarah ke DEPOSIT PULSA ONLINE.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Saya lupa melihat rincian resi pembayaran di layar ponsel saya setelah scan barcode di Masjid Al-Ikhlas karena terburu-buru mengejar kendaraan, saya hanya ingin memastikan apakah pembayaran saya sudah tercatat aman.",FEEDBACK_AMBIGU,MEDIUM
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Barbershop Bro & Co khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Mohon bantuan informasi min terkait transaksi terakhir saya di Sate Madura Cak Sholeh, tadi koneksi internet ponsel saya sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya meskipun tidak ada pesan kesalahan yang muncul.",FEEDBACK_AMBIGU,MEDIUM
Kasir di Warung Nasi Bu Imas Medan memaksa saya membayar biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 10.000 pakai QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Nama merchant yang muncul di aplikasi setelah scan QRIS justru tertera nama merchant lain yang sama sekali berbeda.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Di kasir Apotek Sehat Sejahtera Malang ada tulisan bayar QRIS kena biaya tambahan Rp 1.000 per transaksi, kasirnya bilang itu fee admin dari toko.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Tadi mbak kasir di gerai Kopi Kenangan Senja sempat mengucapkan sesuatu kepada saya saat saya sedang melakukan pemindaian barcode di meja depan, tetapi suaranya tidak terdengar jelas karena suasana toko yang ramai sehingga membuat saya agak bingung.",FEEDBACK_AMBIGU,MEDIUM
"Stiker QRIS di Minimarket Barokah Jakarta ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Di Es Teh Nusantara kasirnya terang-terangan minta uang tambahan Rp 1.500 dengan alasan biaya potong saldo QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tidak cocok dan berbeda jauh dari plang nama toko di depan saya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Nama merchant yang muncul di aplikasi setelah scan QRIS sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Di Soto Ayam Lamongan Cak Har Malang, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana sepenuhnya cocok dengan nama outlet tempat saya belanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Kasir di Es Teh Nusantara Jakarta menolak pembayaran QRIS saya dengan alasan sinyal toko sedang gangguan dan memaksa harus bayar uang tunai pas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
